3,BL_0,BL_1,BL_2,BL_3,BL_4,BL_5,BL_6,BL_7,BL_8,BL_9,BL_10,BL_11,BL_12,BL_13,BL_14,BL_15,BL_16,BL_17,BL_18,BL_19,BL_20,BL_21,BL_22,BL_23,BL_24,BL_25,BL_26,BL_27,BL_28,BL_29,BL_30,BL_31
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_1,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
WL_2,1111.7423683481286,7510.91063981107,4013.356817164848,17991.98237635523,1568.9759711289778,3384.8459514651427,3319.14811441398,1497.460942563106,1127.005486828264,13368.975515513635,1256.2931245121886,11460.464195059018,1657.540563521543,1290.060592077374,1985.2795282697805,2712.784725334414,3672.050800129463,179262.97156246056,7555.59578839755,2697.313075383312,7574.581896809213,6194.136421588834,1679245.5491495458,11271.769266154675,1289.6021827785253,3749.4846793982033,5948.965122400372,1554.7450101667644,2646.9639044162354,2547.957142362924,1786.1449079949032,1363.91732486894
