3,BL_0,BL_1,BL_2,BL_3,BL_4,BL_5,BL_6,BL_7,BL_8,BL_9,BL_10,BL_11,BL_12,BL_13,BL_14,BL_15,BL_16,BL_17,BL_18,BL_19,BL_20,BL_21,BL_22,BL_23,BL_24,BL_25,BL_26,BL_27,BL_28,BL_29,BL_30,BL_31
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_1,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
WL_2,2097.626197065411,2249.272133512016,3735.692209465436,3293.209910043134,3435.1811560700994,3416.559775077571,3062.712526497063,3342.7569835548543,3369.3573143291883,5078.485570727195,2917.1752676562323,2961.2839117471194,2711.8466214827145,3212.989870480815,3630.7954760228745,3362.3878901288645,2628.503993499828,2377.832147905421,3690.7708967157614,3923.4684262490223,8717.259881982081,2973.3138918930367,6363.268333963699,3518.118395465961,2144.1332409508814,2400.009984366312,3571.0538772979617,3671.7526086327457,4069.218456562363,2220.29910924716,3589.360593493529,3840.958045768965
